timestamp,rank,field,key,estimated_frequency
2025-10-29T02:48:03+01:00,1,item_id,0,42137738
2025-10-29T02:48:03+01:00,2,item_id,1,14919295
2025-10-29T02:48:03+01:00,3,item_id,2,8116224
2025-10-29T02:48:03+01:00,4,item_id,3,5264424
2025-10-29T02:48:03+01:00,5,item_id,4,3791898
2025-10-29T02:48:03+01:00,1,item_id,0,42242494
2025-10-29T02:48:03+01:00,2,item_id,1,14956539
2025-10-29T02:48:03+01:00,3,item_id,2,8136264
2025-10-29T02:48:03+01:00,4,item_id,3,5277661
2025-10-29T02:48:03+01:00,5,item_id,4,3801241
2025-10-29T02:48:03+01:00,1,item_id,0,42333766
2025-10-29T02:48:03+01:00,2,item_id,1,14988728
2025-10-29T02:48:03+01:00,3,item_id,2,8153868
2025-10-29T02:48:03+01:00,4,item_id,3,5289368
2025-10-29T02:48:03+01:00,5,item_id,4,3809533
2025-10-29T02:48:04+01:00,1,item_id,0,42411688
2025-10-29T02:48:04+01:00,2,item_id,1,15016823
2025-10-29T02:48:04+01:00,3,item_id,2,8168900
2025-10-29T02:48:04+01:00,4,item_id,3,5299354
2025-10-29T02:48:04+01:00,5,item_id,4,3816425
2025-10-29T02:48:04+01:00,1,item_id,0,42522747
2025-10-29T02:48:04+01:00,2,item_id,1,15056358
2025-10-29T02:48:04+01:00,3,item_id,2,8190218
2025-10-29T02:48:04+01:00,4,item_id,3,5313379
2025-10-29T02:48:04+01:00,5,item_id,4,3826370
2025-10-29T02:48:04+01:00,1,item_id,0,42601211
2025-10-29T02:48:04+01:00,2,item_id,1,15084070
2025-10-29T02:48:04+01:00,3,item_id,2,8205233
2025-10-29T02:48:04+01:00,4,item_id,3,5323286
2025-10-29T02:48:04+01:00,5,item_id,4,3833424
2025-10-29T02:48:04+01:00,1,item_id,0,42719453
2025-10-29T02:48:04+01:00,2,item_id,1,15125972
2025-10-29T02:48:04+01:00,3,item_id,2,8227735
2025-10-29T02:48:04+01:00,4,item_id,3,5338101
2025-10-29T02:48:04+01:00,5,item_id,4,3843941
2025-10-29T02:48:04+01:00,1,item_id,0,42791139
2025-10-29T02:48:04+01:00,2,item_id,1,15151623
2025-10-29T02:48:04+01:00,3,item_id,2,8241535
2025-10-29T02:48:04+01:00,4,item_id,3,5347165
2025-10-29T02:48:04+01:00,5,item_id,4,3850600
2025-10-29T02:48:04+01:00,1,item_id,0,42895710
2025-10-29T02:48:04+01:00,2,item_id,1,15188403
2025-10-29T02:48:04+01:00,3,item_id,2,8261675
2025-10-29T02:48:04+01:00,4,item_id,3,5360507
2025-10-29T02:48:04+01:00,5,item_id,4,3859843
2025-10-29T02:48:04+01:00,1,item_id,0,42993424
2025-10-29T02:48:04+01:00,2,item_id,1,15223203
2025-10-29T02:48:04+01:00,3,item_id,2,8280607
2025-10-29T02:48:04+01:00,4,item_id,3,5372899
2025-10-29T02:48:04+01:00,5,item_id,4,3868604
2025-10-29T02:48:04+01:00,1,item_id,0,43097955
2025-10-29T02:48:04+01:00,2,item_id,1,15260068
2025-10-29T02:48:04+01:00,3,item_id,2,8300792
2025-10-29T02:48:04+01:00,4,item_id,3,5386138
2025-10-29T02:48:04+01:00,5,item_id,4,3877860
2025-10-29T02:48:04+01:00,1,item_id,0,43195693
2025-10-29T02:48:04+01:00,2,item_id,1,15295222
2025-10-29T02:48:04+01:00,3,item_id,2,8319554
2025-10-29T02:48:04+01:00,4,item_id,3,5398540
2025-10-29T02:48:04+01:00,5,item_id,4,3886565
2025-10-29T02:48:04+01:00,1,item_id,0,43267389
2025-10-29T02:48:04+01:00,2,item_id,1,15320983
2025-10-29T02:48:04+01:00,3,item_id,2,8333203
2025-10-29T02:48:04+01:00,4,item_id,3,5407661
2025-10-29T02:48:04+01:00,5,item_id,4,3892971
2025-10-29T02:48:04+01:00,1,item_id,0,43378660
2025-10-29T02:48:04+01:00,2,item_id,1,15360473
2025-10-29T02:48:04+01:00,3,item_id,2,8354597
2025-10-29T02:48:04+01:00,4,item_id,3,5421661
2025-10-29T02:48:04+01:00,5,item_id,4,3902950
2025-10-29T02:48:04+01:00,1,item_id,0,43463148
2025-10-29T02:48:04+01:00,2,item_id,1,15390630
2025-10-29T02:48:04+01:00,3,item_id,2,8370840
2025-10-29T02:48:04+01:00,4,item_id,3,5432441
2025-10-29T02:48:04+01:00,5,item_id,4,3910613
2025-10-29T02:48:04+01:00,1,item_id,0,43587070
2025-10-29T02:48:04+01:00,2,item_id,1,15434697
2025-10-29T02:48:04+01:00,3,item_id,2,8394579
2025-10-29T02:48:04+01:00,4,item_id,3,5448122
2025-10-29T02:48:04+01:00,5,item_id,4,3921493
2025-10-29T02:48:04+01:00,1,item_id,0,43691749
2025-10-29T02:48:04+01:00,2,item_id,1,15471587
2025-10-29T02:48:04+01:00,3,item_id,2,8414722
2025-10-29T02:48:04+01:00,4,item_id,3,5461466
2025-10-29T02:48:04+01:00,5,item_id,4,3930605
2025-10-29T02:48:04+01:00,1,item_id,0,43743990
2025-10-29T02:48:04+01:00,2,item_id,1,15490144
2025-10-29T02:48:04+01:00,3,item_id,2,8424858
2025-10-29T02:48:04+01:00,4,item_id,3,5467996
2025-10-29T02:48:04+01:00,5,item_id,4,3935194
2025-10-29T02:48:04+01:00,1,item_id,0,43887587
2025-10-29T02:48:04+01:00,2,item_id,1,15541231
2025-10-29T02:48:04+01:00,3,item_id,2,8452335
2025-10-29T02:48:04+01:00,4,item_id,3,5486190
2025-10-29T02:48:04+01:00,5,item_id,4,3947980
2025-10-29T02:48:04+01:00,1,item_id,0,43959247
2025-10-29T02:48:04+01:00,2,item_id,1,15566951
2025-10-29T02:48:04+01:00,3,item_id,2,8466097
2025-10-29T02:48:04+01:00,4,item_id,3,5495271
2025-10-29T02:48:04+01:00,5,item_id,4,3954341
2025-10-29T02:48:04+01:00,1,item_id,0,44050435
2025-10-29T02:48:04+01:00,2,item_id,1,15599375
2025-10-29T02:48:04+01:00,3,item_id,2,8483632
2025-10-29T02:48:04+01:00,4,item_id,3,5506859
2025-10-29T02:48:04+01:00,5,item_id,4,3962538
2025-10-29T02:48:04+01:00,1,item_id,0,44154801
2025-10-29T02:48:04+01:00,2,item_id,1,15636356
2025-10-29T02:48:04+01:00,3,item_id,2,8503661
2025-10-29T02:48:04+01:00,4,item_id,3,5520023
2025-10-29T02:48:04+01:00,5,item_id,4,3971773
2025-10-29T02:48:04+01:00,1,item_id,0,44272362
2025-10-29T02:48:04+01:00,2,item_id,1,15677998
2025-10-29T02:48:04+01:00,3,item_id,2,8526326
2025-10-29T02:48:04+01:00,4,item_id,3,5534845
2025-10-29T02:48:04+01:00,5,item_id,4,3982085
2025-10-29T02:48:05+01:00,1,item_id,0,44350741
2025-10-29T02:48:05+01:00,2,item_id,1,15706032
2025-10-29T02:48:05+01:00,3,item_id,2,8541191
2025-10-29T02:48:05+01:00,4,item_id,3,5544692
2025-10-29T02:48:05+01:00,5,item_id,4,3988925
2025-10-29T02:48:05+01:00,1,item_id,0,44455468
2025-10-29T02:48:05+01:00,2,item_id,1,15743036
2025-10-29T02:48:05+01:00,3,item_id,2,8560983
2025-10-29T02:48:05+01:00,4,item_id,3,5557907
2025-10-29T02:48:05+01:00,5,item_id,4,3997512
2025-10-29T02:48:05+01:00,1,item_id,0,44546724
2025-10-29T02:48:05+01:00,2,item_id,1,15775351
2025-10-29T02:48:05+01:00,3,item_id,2,8578487
2025-10-29T02:48:05+01:00,4,item_id,3,5569408
2025-10-29T02:48:05+01:00,5,item_id,4,4006268
2025-10-29T02:48:05+01:00,1,item_id,0,44644369
2025-10-29T02:48:05+01:00,2,item_id,1,15810037
2025-10-29T02:48:05+01:00,3,item_id,2,8597361
2025-10-29T02:48:05+01:00,4,item_id,3,5581825
2025-10-29T02:48:05+01:00,5,item_id,4,4015069
2025-10-29T02:48:05+01:00,1,item_id,0,44755421
2025-10-29T02:48:05+01:00,2,item_id,1,15849493
2025-10-29T02:48:05+01:00,3,item_id,2,8618623
2025-10-29T02:48:05+01:00,4,item_id,3,5595692
2025-10-29T02:48:05+01:00,5,item_id,4,4024808
2025-10-29T02:48:05+01:00,1,item_id,0,44813979
2025-10-29T02:48:05+01:00,2,item_id,1,15870200
2025-10-29T02:48:05+01:00,3,item_id,2,8629931
2025-10-29T02:48:05+01:00,4,item_id,3,5603165
2025-10-29T02:48:05+01:00,5,item_id,4,4030025
2025-10-29T02:48:05+01:00,1,item_id,0,44924916
2025-10-29T02:48:05+01:00,2,item_id,1,15909435
2025-10-29T02:48:05+01:00,3,item_id,2,8651452
